Orthogroup	52508_Breviolum_Sid-radians_Avila-Medina_500lnThresh_LongestIso_renamed	47262_Davies_Cladocopium_LongestContig-500_renamed
OG0000000	Breviolum_Sid-radians_Avila-Medina_DN269345_c1_g1_i1_Symbiont	Cladocopium_Davies_comp122898_c0_seq1_Symbiont
OG0000000	Breviolum_Sid-radians_Avila-Medina_DN901400_c0_g1_i1_Symbiont	Cladocopium_Davies_comp341947_c0_seq1_Symbiont, Cladocopium_Davies_comp75669_c0_seq1_Symbiont, Cladocopium_Davies_comp218807_c1_seq1_Symbiont, Cladocopium_Davies_comp47359_c0_seq1_Symbiont, Cladocopium_Davies_comp172504_c0_seq1_Symbiont
OG0000012	Breviolum_Sid-radians_Avila-Medina_DN390807_c0_g2_i1_Symbiont	Cladocopium_Davies_comp241518_c0_seq2_Symbiont
OG0000014	Breviolum_Sid-radians_Avila-Medina_DN433563_c2_g1_i2_Symbiont	Cladocopium_Davies_comp299406_c0_seq1_Symbiont, Cladocopium_Davies_comp195137_c0_seq1_Symbiont
OG0000014	Breviolum_Sid-radians_Avila-Medina_DN400819_c1_g1_i1_Symbiont	Cladocopium_Davies_comp212512_c0_seq1_Symbiont
OG0000014	Breviolum_Sid-radians_Avila-Medina_DN319694_c0_g1_i1_Symbiont	Cladocopium_Davies_comp276520_c0_seq1_Symbiont
OG0000015	Breviolum_Sid-radians_Avila-Medina_DN433742_c1_g3_i1_Symbiont	Cladocopium_Davies_comp154289_c0_seq3_Symbiont
OG0000015	Breviolum_Sid-radians_Avila-Medina_DN243172_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN243172_c0_g2_i1_Symbiont	Cladocopium_Davies_comp246953_c0_seq1_Symbiont
OG0000015	Breviolum_Sid-radians_Avila-Medina_DN461403_c0_g1_i1_Symbiont	Cladocopium_Davies_comp162625_c0_seq2_Symbiont
OG0000021	Breviolum_Sid-radians_Avila-Medina_DN370886_c6_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN370886_c1_g1_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN66899_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN227544_c0_g1_i1_Symbiont	Cladocopium_Davies_comp40643_c0_seq1_Symbiont
OG0000021	Breviolum_Sid-radians_Avila-Medina_DN370886_c2_g1_i1_Symbiont	Cladocopium_Davies_comp237348_c0_seq3_Symbiont
OG0000029	Breviolum_Sid-radians_Avila-Medina_DN438045_c2_g1_i1_Symbiont	Cladocopium_Davies_comp207985_c0_seq2_Symbiont
OG0000029	Breviolum_Sid-radians_Avila-Medina_DN135576_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN438045_c4_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN856231_c0_g1_i1_Symbiont	Cladocopium_Davies_comp31876_c0_seq1_Symbiont
OG0000036	Breviolum_Sid-radians_Avila-Medina_DN841315_c0_g1_i1_Symbiont	Cladocopium_Davies_comp273962_c0_seq1_Symbiont, Cladocopium_Davies_comp165624_c0_seq1_Symbiont
OG0000044	Breviolum_Sid-radians_Avila-Medina_DN762331_c0_g1_i1_Symbiont	Cladocopium_Davies_comp192692_c0_seq2_Symbiont
OG0000046	Breviolum_Sid-radians_Avila-Medina_DN407830_c0_g2_i1_Symbiont	Cladocopium_Davies_comp225847_c0_seq3_Symbiont
OG0000046	Breviolum_Sid-radians_Avila-Medina_DN418619_c0_g1_i1_Symbiont	Cladocopium_Davies_comp244010_c0_seq2_Symbiont
OG0000052	Breviolum_Sid-radians_Avila-Medina_DN394695_c1_g6_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN236785_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g7_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g16_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g18_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g19_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN404760_c0_g3_i3_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN404760_c0_g6_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g2_i2_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN435496_c1_g10_i1_Symbiont	Cladocopium_Davies_comp55801_c0_seq1_Symbiont
